Year,GNI (current US$),"GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","GNI per capita, PPP (constant 2017 international $)","Primary education, duration (years)","Preprimary education, duration (years)","Secondary education, duration (years)","Population, total",Expected Years of Schooling,GNI per capital,Life Expectancy Index,Education Index,Income Index,Human Development Index
2001-06-01,727846662150.0083,29713.333333333332,79.45416666666667,40859.9075,6.0,6.0,6.0,31162225.75,22.0,23355.398307363575,0.9146794871794872,1.2222222222222223,0.8237612347183527,0.9729115466319884
2001-07-01,729783852807.1699,29780.0,79.465,40934.915,6.0,6.0,6.0,31190490.5,22.0,23396.3050043996,0.9148461538461539,1.2222222222222223,0.8240253541051428,0.9730746026887388
2001-08-01,731721043464.3317,29846.666666666668,79.47583333333334,41009.9225,6.0,6.0,6.0,31218755.25,22.0,23437.211701435626,0.9150128205128206,1.2222222222222223,0.8242894734919328,0.9732376587454892
2001-09-01,733658234121.4933,29913.333333333332,79.48666666666666,41084.93,6.0,6.0,6.0,31247020.0,22.0,23478.118398471655,0.9151794871794873,1.2222222222222223,0.8245535928787229,0.9734007148022396
2001-10-01,735595424778.655,29980.0,79.4975,41159.9375,6.0,6.0,6.0,31275284.75,22.0,23519.02509550768,0.9153461538461539,1.2222222222222223,0.8248177122655129,0.9735637708589899
2001-11-01,737532615435.8167,30046.666666666668,79.50833333333334,41234.945,6.0,6.0,6.0,31303549.5,22.0,23559.931792543706,0.9155128205128206,1.2222222222222223,0.825081831652303,0.9737268269157403
2001-12-01,739469806092.9784,30113.333333333332,79.51916666666666,41309.9525,6.0,6.0,6.0,31331814.25,22.0,23600.838489579735,0.9156794871794872,1.2222222222222223,0.825345951039093,0.9738898829724907
2002-01-01,741406996750.14,30180.0,79.53,41384.96,6.0,6.0,6.0,31360079.0,22.0,23641.74518661576,0.9158461538461539,1.2222222222222223,0.8256100704258831,0.9740529390292411
2002-02-01,752416064438.2291,30294.166666666668,79.54583333333333,41416.472499999996,6.0,6.0,6.0,31383741.416666668,22.0,23971.970114452266,0.9160897435897436,1.2222222222222223,0.8275607383384824,0.9749000053688507
2002-03-01,763425132126.3184,30408.333333333332,79.56166666666667,41447.985,6.0,6.0,6.0,31407403.833333332,22.0,24302.195042288768,0.9163333333333333,1.2222222222222223,0.8295114062510819,0.9757470717084603
2002-04-01,774434199814.4075,30522.5,79.5775,41479.4975,6.0,6.0,6.0,31431066.25,22.0,24632.419970125273,0.9165769230769231,1.2222222222222223,0.8314620741636813,0.9765941380480699
2002-05-01,785443267502.4967,30636.666666666668,79.59333333333333,41511.01,6.0,6.0,6.0,31454728.666666668,22.0,24962.644897961774,0.9168205128205128,1.2222222222222223,0.8334127420762807,0.9774412043876796
